ID,Email Address,first name,last name,grade point average,Gender,major,birthday,language,national code,Disciplinary case,passed course unit,enterning year
6056,Rufus_Palmer407051341@nb44i.shop,Rufus,Palmer,16.11,Male,Leadership,6/23/1378,Yue,13485340,FALSE,59,1397
6057,Gil_Mullins525575911@jh02o.host,Gil,Mullins,18.9,Male,Leadership,9/5/1381,Polish,10547069,FALSE,37,1399
6058,Belinda_Marshall1625942600@bu2lo.store,Belinda,Marshall,15.15,Female,Decision Making,10/11/1380,Ukrainian,19399544,FALSE,89,1398
6059,Alan_Oliver971428195@karnv.business,Alan,Oliver,15.13,Male,Self-motivation,4/9/1378,Malaysian,10183474,FALSE,132,1398
6060,Tom_Zaoui1725108195@karnv.solutions,Tom,Zaoui,14.06,Male,Work Under Pressure,8/23/1377,Russian,16280239,FALSE,96,1398
6061,Kurt_Lynch364948435@1kmd3.website,Kurt,Lynch,19.81,Male,Teamwork,5/25/1378,Turkish,10411726,FALSE,25,1399
6062,Ronald_Reid1935313320@6ijur.store,Ronald,Reid,15.5,Male,Learning,7/15/1380,Punjabi,15428272,FALSE,61,1400
6063,Crystal_Noach1374282322@ag5wi.site,Crystal,Noach,19.61,Female,Adaptability,2/27/1378,Hindi,18346294,FALSE,109,1401
6064,Violet_Brown224656634@chkzl.page,Violet,Brown,16.53,Female,Work Under Pressure,6/2/1379,Hakka,16318325,FALSE,120,1398
6065,Melanie_Oswald1484025359@urn0m.solutions,Melanie,Oswald,14.84,Female,Adaptability,11/11/1379,Hungarian,17130795,FALSE,13,1397
6066,Tyler_Thorne1136420477@yfxpw.auction,Tyler,Thorne,15.58,Male,Time Management,12/12/1378,Nepali,14294273,FALSE,25,1397
6067,Phillip_Blackburn1612001171@jh02o.edu,Phillip,Blackburn,16.36,Male,Conflict Resolution,5/31/1381,Wu,13828248,FALSE,86,1398
6068,Tom_Victor1878036440@crzq7.site,Tom,Victor,15.18,Male,Self-motivation,11/19/1381,Chinese,13608673,FALSE,26,1398
6069,Julia_Pratt821414571@zynuu.space,Julia,Pratt,14.87,Female,Learning,11/8/1380,Polish,15895079,FALSE,70,1400
6070,Isla_Judd747010780@gkvds.services,Isla,Judd,12.34,Female,Communication,9/24/1383,Nepali,17277519,FALSE,36,1399
6071,Thea_Alcroft407038287@1kmd3.space,Thea,Alcroft,14.91,Female,Self-motivation,3/8/1383,Turkish,12293194,FALSE,72,1400
6072,Meredith_Mitchell1166803187@ptr6k.media,Meredith,Mitchell,17.1,Female,Decision Making,4/27/1382,Turkish,10925323,FALSE,140,1399
6073,Russel_Wright2008666561@qu9ml.press,Russel,Wright,13.42,Male,Communication,9/3/1377,Bhojpuri,18167121,FALSE,82,1399
6074,Angel_Booth1706186926@iaart.media,Angel,Booth,13.42,Female,Conflict Resolution,6/12/1383,Assamese,10434278,FALSE,112,1400
6075,Fred_Swift203427059@mpibr.com,Fred,Swift,18.43,Male,Work Under Pressure,1/10/1383,Somali,13932439,FALSE,34,1400
6076,Tyson_Broomfield864846346@jcf8v.software,Tyson,Broomfield,16.53,Male,Time Management,6/21/1379,Pashto,18523239,FALSE,60,1399
6077,Ronald_Powell162373571@yfxpw.autos,Ronald,Powell,16.09,Male,Learning,3/30/1381,Sundanese,16125721,FALSE,125,1398
6078,Stacy_Fox552585893@bu2lo.tech,Stacy,Fox,12.69,Female,Decision Making,1/9/1379,Romanian,13346270,FALSE,69,1398
6079,Marigold_Rees1524568646@mpibr.store,Marigold,Rees,16.88,Female,Communication,11/17/1383,Fula,10669218,FALSE,17,1400
6080,Jacob_Stubbs1830611689@v1wn5.website,Jacob,Stubbs,19.6,Male,Work Under Pressure,12/23/1377,Yue,19891186,FALSE,16,1399
6081,Ramon_Baker1752386247@yvu30.store,Ramon,Baker,15.09,Male,Conflict Resolution,1/13/1379,Serbo-Croatian,14188051,FALSE,135,1397
6082,Rita_Turner1429613978@bqkv0.name,Rita,Turner,19.91,Female,Learning,7/27/1380,Italian,16601900,FALSE,8,1399
6083,Bob_Savage1103133456@yvu30.catering,Bob,Savage,17.97,Male,Learning,6/4/1384,Malaysian,11165599,FALSE,19,1398
6084,Harriet_Carpenter878287746@hepmv.software,Harriet,Carpenter,16.71,Female,Teamwork,2/21/1379,Fula,10471444,FALSE,24,1399
6085,Raquel_Benson96871657@lyvnc.audio,Raquel,Benson,12.58,Female,Teamwork,12/19/1380,Pashto,17439803,FALSE,111,1397
6086,Winnie_Moreno446470659@xqj6f.name,Winnie,Moreno,19.7,Female,Communication,7/6/1380,Vietnamese,18338494,FALSE,43,1400
6087,Joseph_Penn477821123@gnjps.meet,Joseph,Penn,18.11,Male,Adaptability,7/10/1382,Somali,17550026,FALSE,111,1399
6088,Gabriel_Vincent2044717378@cke3u.club,Gabriel,Vincent,13.95,Male,Work Under Pressure,2/17/1380,Punjabi,14568032,FALSE,5,1399
6089,Leanne_Edley1947328432@1kmd3.net,Leanne,Edley,12.72,Female,Time Management,1/21/1382,Belarusian,17174486,FALSE,60,1401
6090,Thea_Whitmore1735646067@ag5wi.info,Thea,Whitmore,16.33,Female,Leadership,3/19/1382,Arabic,12117069,FALSE,132,1397
6091,Monica_Latham1104696710@kyb7t.club,Monica,Latham,18.7,Female,Conflict Resolution,5/23/1383,Tamil,18403656,FALSE,114,1400
6092,Cadence_Squire752947641@ag5wi.edu,Cadence,Squire,12.92,Female,Decision Making,9/10/1381,Hungarian,14272686,FALSE,18,1399
6093,Logan_Simmons1109521198@v1wn5.net,Logan,Simmons,12.45,Male,Time Management,5/13/1380,Korean,15546326,FALSE,100,1401
6094,Eileen_Thorpe659741875@avn7d.club,Eileen,Thorpe,18.81,Female,Teamwork,2/13/1382,Belarusian,14393404,FALSE,136,1397
6095,Ivy_Wilson201514227@fhuux.app,Ivy,Wilson,14.58,Female,Decision Making,10/29/1380,Hungarian,13277034,FALSE,9,1398
6096,Josephine_Parsons1855030648@xtwt3.media,Josephine,Parsons,17.17,Female,Leadership,7/14/1383,Chittagonian,16517652,FALSE,75,1401
6097,Marilyn_Waterson1386422172@qu9ml.video,Marilyn,Waterson,15.71,Female,Work Under Pressure,7/24/1380,Japanese,17228464,FALSE,87,1401
6098,Logan_Sawyer2096886373@1kmd3.center,Logan,Sawyer,18.46,Male,Conflict Resolution,12/16/1383,Ukrainian,14378097,FALSE,47,1400
6099,Peter_Jackson1718622079@ag5wi.works,Peter,Jackson,19.77,Male,Self-motivation,11/17/1381,Malaysian,13676145,FALSE,97,1397
6100,Wade_Graves1978005917@ptr6k.design,Wade,Graves,16.82,Male,Self-motivation,11/8/1383,Chittagonian,12486873,FALSE,70,1400
6101,Johnathan_Cobb1388802335@chkzl.org,Johnathan,Cobb,15.76,Male,Adaptability,12/1/1383,Persian,13200404,FALSE,18,1399
6102,Mya_Hunter999901665@jh02o.biz,Mya,Hunter,15.64,Female,Decision Making,5/25/1378,Dutch,10133540,FALSE,6,1399
6103,Angelique_Ward666239499@evyvh.com,Angelique,Ward,13.16,Female,Leadership,9/25/1382,Portuguese,11932719,FALSE,136,1398
6104,Juliette_Dowson508402257@nmz0p.works,Juliette,Dowson,15.23,Female,Self-motivation,4/23/1383,Hindi,14107738,FALSE,54,1399
6105,Carol_Shields43968504@jh02o.solutions,Carol,Shields,13.4,Female,Conflict Resolution,12/4/1379,Spanish,19211564,FALSE,88,1401
6106,Gabriel_Roman1195367731@ptr6k.website,Gabriel,Roman,17.44,Male,Time Management,7/2/1384,Bhojpuri,12613603,FALSE,61,1399
6107,Remy_Stevenson1908237308@dvqq2.autos,Remy,Stevenson,15.87,Female,Conflict Resolution,9/22/1378,Italian,19479469,FALSE,16,1397
6108,Luke_Drummond21517408@gkvds.website,Luke,Drummond,14.96,Male,Work Under Pressure,3/16/1383,Turkish,13815412,FALSE,20,1397
6109,Aileen_Holmes1566143139@ptr6k.meet,Aileen,Holmes,13.43,Female,Teamwork,5/10/1381,Pashto,11035004,FALSE,19,1400
6110,Jayden_Thomson1300009109@ptr6k.name,Jayden,Thomson,16.89,Male,Work Under Pressure,12/3/1377,Spanish,16570793,FALSE,59,1400
6111,Leroy_Riley379987516@yvu30.digital,Leroy,Riley,17,Male,Conflict Resolution,6/23/1379,Chittagonian,17508890,FALSE,87,1398
6112,Samantha_Clarke1850662566@fhuux.autos,Samantha,Clarke,13.51,Female,Adaptability,6/8/1384,Somali,13864836,FALSE,89,1397
6113,Carrie_Waterhouse32167780@lhp4j.store,Carrie,Waterhouse,13.48,Female,Leadership,7/29/1380,Chinese,18808664,FALSE,132,1398
6114,Rose_Graham1125954290@fhuux.host,Rose,Graham,16.15,Female,Time Management,8/15/1379,Polish,17919532,FALSE,99,1400
6115,Oliver_Morris184465923@lyvnc.shop,Oliver,Morris,15,Male,Decision Making,7/12/1381,Wu,15498883,FALSE,3,1397
6116,Aurelia_Woods226255505@yafr7.com,Aurelia,Woods,12.29,Female,Teamwork,2/27/1382,Spanish,11262256,FALSE,82,1399
6117,Javier_Hudson1995522016@lhp4j.tech,Javier,Hudson,15.9,Male,Decision Making,10/9/1381,Portuguese,15471025,FALSE,55,1399
6118,Nicholas_Phillips153048961@urn0m.design,Nicholas,Phillips,19.2,Male,Conflict Resolution,4/21/1378,Uyghur,10167991,FALSE,128,1397
6119,Lucas_Tindall1883342779@cke3u.org,Lucas,Tindall,12.36,Male,Decision Making,7/18/1378,Spanish,12913321,FALSE,45,1397
6120,Manuel_Rivers1077654585@p5emz.store,Manuel,Rivers,18.09,Male,Conflict Resolution,8/10/1379,Korean,19602118,FALSE,67,1399
6121,Valerie_Welsch1516386677@nanoff.zone,Valerie,Welsch,17,Female,Self-motivation,12/28/1377,Japanese,13711351,FALSE,49,1401
6122,Teagan_Franks1683209256@zynuu.meet,Teagan,Franks,12.72,Female,Teamwork,9/23/1378,Portuguese,18237006,FALSE,128,1397
6123,Mike_Taylor586711443@crzq7.media,Mike,Taylor,13.92,Male,Adaptability,5/3/1378,Mandarin,14001601,FALSE,16,1399
6124,Melania_Robinson2141746489@yahoo.name,Melania,Robinson,14.8,Female,Work Under Pressure,4/14/1384,Wu,17784958,FALSE,118,1398
6125,Anabel_Collins1806705045@y96lx.net,Anabel,Collins,13.71,Female,Leadership,6/21/1384,English,11094577,FALSE,23,1400
6126,Sasha_Hardwick1501942750@mpibr.site,Sasha,Hardwick,16.18,Female,Work Under Pressure,10/27/1377,English,10795328,FALSE,23,1397
6127,Bryon_Robertson639215344@iscmr.audio,Bryon,Robertson,19.44,Male,Leadership,5/20/1380,Amharic,18573845,FALSE,139,1399
6128,Enoch_Howard1041416845@1kmd3.space,Enoch,Howard,19.33,Male,Work Under Pressure,10/5/1380,Assamese,13131666,FALSE,120,1401
6129,Gil_Hammond1335140608@nb44i.name,Gil,Hammond,18.45,Male,Learning,9/3/1382,Sundanese,18342976,FALSE,124,1401
6130,Domenic_Murray665541402@bcfhs.page,Domenic,Murray,16.53,Male,Decision Making,4/11/1383,Assamese,12443331,FALSE,127,1397
6131,Elise_Spencer982085726@zynuu.us,Elise,Spencer,13.14,Female,Self-motivation,1/27/1383,Hungarian,16227235,FALSE,55,1400
6132,Estrella_Chadwick1024098557@dbxli.digital,Estrella,Chadwick,14.92,Female,Conflict Resolution,10/1/1379,Uzbek,14774735,FALSE,20,1401
6133,Valerie_Hall949982804@nanoff.directory,Valerie,Hall,14.29,Female,Work Under Pressure,6/22/1379,Portuguese,14404796,FALSE,54,1401
6134,Luke_Simpson417292081@crzq7.solutions,Luke,Simpson,17.69,Male,Leadership,11/16/1381,Ukrainian,18676665,FALSE,96,1399
6135,Ruby_Vaughan1620028721@yahoo.site,Ruby,Vaughan,16.31,Female,Teamwork,5/22/1379,Urdu,18100404,FALSE,137,1397
6136,Kieth_Slater666457437@nanoff.us,Kieth,Slater,15.91,Male,Teamwork,10/11/1383,Hakka,18658080,FALSE,119,1400
6137,Leah_Holmes289755852@gnjps.tech,Leah,Holmes,15.69,Female,Work Under Pressure,6/22/1383,Sundanese,12336807,FALSE,103,1397
6138,Ilona_Thomson301501441@chkzl.online,Ilona,Thomson,20,Female,Time Management,2/11/1381,Czech,16779048,FALSE,97,1401
6139,Rick_Moore900110482@zynuu.site,Rick,Moore,13.23,Male,Adaptability,4/3/1382,Somali,18608092,FALSE,64,1397
6140,Julian_Watson1499129986@6ijur.host,Julian,Watson,12.62,Male,Time Management,5/10/1379,Chinese,18754538,FALSE,136,1398
6141,Barney_Hill384760045@cdpfn.space,Barney,Hill,14.2,Male,Adaptability,2/18/1381,Czech,14558440,FALSE,114,1401
6142,Juliette_Forester912127189@yafr7.edu,Juliette,Forester,16.87,Female,Teamwork,12/7/1378,Japanese,14456631,FALSE,127,1399
6143,Kurt_Pierce1604657852@nmz0p.edu,Kurt,Pierce,15.59,Male,Teamwork,5/6/1383,Ukrainian,13898213,FALSE,34,1400
6144,Caitlyn_Fisher66839760@ptr6k.info,Caitlyn,Fisher,15.83,Female,Learning,12/27/1377,Greek,18771649,FALSE,70,1400
6145,Vicky_Baldwin2001012938@xtwt3.org,Vicky,Baldwin,13.89,Female,Leadership,8/10/1378,Chittagonian,17837768,FALSE,46,1400
6146,Marjorie_Farrow1511688370@dbxli.video,Marjorie,Farrow,14.21,Female,Self-motivation,8/19/1377,Russian,19585023,FALSE,54,1400
6147,Chester_Booth718756755@1wa8o.mobi,Chester,Booth,16.7,Male,Self-motivation,5/18/1382,Urdu,17968557,FALSE,24,1397
6148,Angelica_Osman1436650541@yahoo.shop,Angelica,Osman,17,Female,Conflict Resolution,5/9/1384,Uzbek,18173919,FALSE,68,1397
6149,Alba_Crawford1469801267@iscmr.audio,Alba,Crawford,13.77,Female,Conflict Resolution,8/21/1378,Greek,13854533,FALSE,107,1399
6150,Priscilla_Hall1359466517@gnjps.design,Priscilla,Hall,12.32,Female,Communication,3/6/1381,Nepali,18330425,FALSE,115,1401
6151,William_Glass1260471955@yahoo.shop,William,Glass,15.51,Male,Decision Making,10/8/1383,Wu,15254781,FALSE,21,1399
6152,Oliver_Farrant679515819@bcfhs.online,Oliver,Farrant,18.9,Male,Time Management,5/28/1383,Gan Chinese,13062918,FALSE,125,1398
6153,John_Thomas1222539866@yfxpw.org,John,Thomas,14.34,Male,Conflict Resolution,11/10/1381,Swedish,15620996,FALSE,31,1400
6154,Alexia_Ellison985330258@ohqqh.auction,Alexia,Ellison,14.5,Female,Decision Making,5/5/1382,Yue,12162916,FALSE,112,1397
6155,Alessia_Funnell128494806@ag5wi.info,Alessia,Funnell,18.98,Female,Learning,1/7/1383,Chinese,17903432,FALSE,65,1401
6156,Alexander_Funnell782316739@gkvds.space,Alexander,Funnell,18.92,Male,Leadership,6/17/1384,Romanian,19240656,FALSE,62,1397
6157,Alan_Skinner1614306499@yahoo.club,Alan,Skinner,17.43,Male,Conflict Resolution,2/12/1384,Somali,14049019,FALSE,90,1397
6158,Gwenyth_Long666677149@jh02o.press,Gwenyth,Long,12.79,Female,Learning,3/22/1383,Thai,12726044,FALSE,16,1397
6159,Tony_Torres993680696@cke3u.store,Tony,Torres,19.3,Male,Time Management,9/6/1378,Uzbek,16822135,FALSE,106,1401
6160,Daniel_Watson941085855@ptr6k.info,Daniel,Watson,18.5,Male,Self-motivation,2/23/1381,Assamese,12344096,FALSE,71,1400
6161,Tyler_Tanner1158055415@c2nyu.design,Tyler,Tanner,12.88,Male,Work Under Pressure,8/29/1379,Turkish,16815566,FALSE,29,1400
6162,John_Fields1617020864@chkzl.com,John,Fields,18.24,Male,Adaptability,12/20/1383,Chittagonian,15021718,FALSE,82,1398
6163,Chadwick_Ainsworth668195106@uagvw.mobi,Chadwick,Ainsworth,13.83,Male,Teamwork,4/17/1378,Spanish,16136830,FALSE,125,1398
6164,Madison_Fox1799714054@bqkv0.software,Madison,Fox,18.83,Female,Decision Making,7/30/1383,Japanese,16543340,FALSE,87,1401
6165,Charlize_Gavin2073839736@iaart.works,Charlize,Gavin,14.45,Female,Adaptability,3/22/1384,Sundanese,12564118,FALSE,108,1399
6166,Michelle_Gilbert1695023067@ohqqh.shop,Michelle,Gilbert,16.94,Female,Self-motivation,9/11/1378,Korean,15648021,FALSE,134,1400
6167,George_Hammond760816521@gkvds.software,George,Hammond,13.92,Male,Communication,3/31/1379,Yue,10586888,FALSE,17,1398
6168,Danielle_Shea736477968@bcfhs.host,Danielle,Shea,18.64,Female,Self-motivation,2/3/1380,Czech,14545527,FALSE,19,1397
6169,Chuck_Emmett916384907@nmz0p.edu,Chuck,Emmett,12.66,Male,Decision Making,6/2/1378,Hindi,16469996,FALSE,51,1398
6170,Lucas_Spencer372287435@xtwt3.shop,Lucas,Spencer,17.34,Male,Self-motivation,8/17/1379,Gan Chinese,18152049,FALSE,50,1397
6171,Harriet_Tutton621676179@lyvnc.app,Harriet,Tutton,19.63,Female,Conflict Resolution,6/14/1381,Polish,16859015,FALSE,31,1401
6172,Roger_Sloan415412494@cke3u.website,Roger,Sloan,17.05,Male,Adaptability,5/22/1382,French,19008212,FALSE,76,1397
6173,Lynn_Goldsmith1520933742@mpibr.auction,Lynn,Goldsmith,14.87,Female,Communication,3/1/1378,Tamil,15099191,FALSE,89,1400
6174,Ethan_Pierce223816063@ckzyi.mobi,Ethan,Pierce,17.98,Male,Communication,9/18/1382,Ukrainian,19246374,FALSE,90,1398
6175,Nick_Grey522986036@xtwt3.zone,Nick,Grey,13.77,Male,Adaptability,10/18/1383,Japanese,18245698,FALSE,31,1401
6176,Gloria_Griffiths1597615821@cke3u.media,Gloria,Griffiths,18.14,Female,Adaptability,3/3/1384,Chinese,11051177,FALSE,114,1401
6177,Domenic_Redden1820750128@y96lx.host,Domenic,Redden,13.58,Male,Teamwork,5/6/1381,Vietnamese,10460993,FALSE,124,1400
6178,Boris_Lee1212858889@6ijur.tech,Boris,Lee,13.36,Male,Teamwork,4/23/1378,Nepali,12549474,FALSE,26,1398
6179,Hailey_Grady1977086917@bcfhs.info,Hailey,Grady,13.76,Female,Teamwork,12/6/1383,Pashto,10945853,FALSE,100,1401
6180,Javier_Shepherd1263769344@qu9ml.net,Javier,Shepherd,18.75,Male,Communication,2/16/1382,Russian,17784999,FALSE,102,1401
6181,Nate_Little1988268863@gkvds.online,Nate,Little,13.09,Male,Teamwork,1/24/1379,Swedish,12114995,FALSE,103,1398
6182,Mackenzie_Poulton997945003@iscmr.solutions,Mackenzie,Poulton,16.51,Female,Teamwork,4/26/1380,Urdu,14198654,FALSE,102,1398
6183,Maxwell_Hilton1254606883@cdpfn.software,Maxwell,Hilton,17.38,Male,Teamwork,2/16/1382,Chinese,18220665,FALSE,16,1401
6184,Elise_Palmer1901577424@bu2lo.website,Elise,Palmer,14.49,Female,Self-motivation,9/27/1380,Czech,12595387,FALSE,2,1400
6185,Phillip_Kelly155129611@lyvnc.website,Phillip,Kelly,19.3,Male,Communication,12/18/1382,Hungarian,17840319,FALSE,27,1398
6186,Alice_Cavanagh679313892@bcfhs.press,Alice,Cavanagh,14.78,Female,Leadership,6/17/1378,Serbo-Croatian,10465451,FALSE,44,1399
6187,Katelyn_Bailey1782528383@zynuu.us,Katelyn,Bailey,20,Female,Work Under Pressure,9/15/1381,Italian,17507190,FALSE,30,1398
6188,Sebastian_Tate1777964260@6ijur.website,Sebastian,Tate,14.61,Male,Time Management,10/29/1383,Urdu,16914291,FALSE,77,1400
6189,Alexa_Utterson1780646989@urn0m.business,Alexa,Utterson,18.46,Female,Time Management,7/16/1377,Azerbaijani,16480539,FALSE,11,1399
6190,Johnathan_Amstead1040051428@karnv.store,Johnathan,Amstead,18.55,Male,Learning,7/14/1382,Greek,11908057,FALSE,91,1399
6191,Hayden_Ross1439423751@v1wn5.space,Hayden,Ross,12.68,Male,Decision Making,12/9/1380,Tamil,12793654,FALSE,67,1400
6192,Benny_Bishop895928196@ds59r.club,Benny,Bishop,14.33,Male,Work Under Pressure,4/12/1378,Polish,13694489,FALSE,94,1397
6193,Harry_Potts1253689780@y96lx.website,Harry,Potts,17.41,Male,Time Management,4/14/1378,Urdu,14997249,FALSE,106,1399
6194,Isabel_Simpson1202265330@p5emz.press,Isabel,Simpson,12.78,Female,Work Under Pressure,10/8/1380,Azerbaijani,11644238,FALSE,48,1401
6195,Darlene_Cartwright1758731002@zynuu.page,Darlene,Cartwright,13.92,Female,Teamwork,4/20/1380,Yoruba,17032106,FALSE,58,1397
6196,Beatrice_Weatcroft745291560@yvu30.page,Beatrice,Weatcroft,12.52,Female,Communication,11/10/1382,Vietnamese,13349467,FALSE,8,1400
6197,Kieth_Andersson1941214108@c2nyu.services,Kieth,Andersson,14.32,Male,Conflict Resolution,6/14/1383,Assamese,12753710,FALSE,136,1401
6198,Wade_Dubois108255020@qu9ml.website,Wade,Dubois,17.37,Male,Communication,10/17/1377,Uyghur,13365788,FALSE,74,1401
6199,Martha_Rose587774216@nmz0p.space,Martha,Rose,14.4,Female,Time Management,5/4/1378,German,11671429,FALSE,41,1401
6200,Mark_Cobb1018369454@dvqq2.business,Mark,Cobb,16.34,Male,Learning,12/27/1379,Urdu,11715951,FALSE,26,1401
6201,Chester_Mitchell441427406@v1wn5.page,Chester,Mitchell,12.45,Male,Teamwork,1/17/1383,Thai,10754739,FALSE,116,1397
6202,Mark_Brock1200788149@hepmv.app,Mark,Brock,12.38,Male,Leadership,5/21/1379,Pashto,19866149,FALSE,89,1397
6203,Emmanuelle_Corbett1127703773@cdpfn.center,Emmanuelle,Corbett,12.78,Female,Communication,5/18/1384,Pashto,16335819,FALSE,49,1399
6204,Gil_Tailor426062790@evyvh.store,Gil,Tailor,13.72,Male,Decision Making,6/17/1378,Korean,10876740,FALSE,63,1400
6205,Marvin_Janes764805760@mpibr.name,Marvin,Janes,12.46,Male,Work Under Pressure,11/19/1379,Mandarin,12241078,FALSE,84,1400
6206,Dorothy_Powell1503842799@yvu30.works,Dorothy,Powell,17.31,Female,Learning,12/20/1379,Azerbaijani,15205303,FALSE,8,1400
6207,Maxwell_Downing1844152502@fhuux.org,Maxwell,Downing,17.15,Male,Decision Making,6/1/1378,Pashto,13552163,FALSE,119,1399
6208,Leilani_Jackson1491804095@kyb7t.club,Leilani,Jackson,12.59,Female,Leadership,10/15/1383,Gan Chinese,17718764,FALSE,20,1398
6209,Alexander_White285505842@iscmr.org,Alexander,White,16,Male,Time Management,8/13/1383,Nepali,17352830,FALSE,22,1399
6210,Martin_Price603228201@c2nyu.directory,Martin,Price,15.3,Male,Adaptability,6/14/1378,German,15378698,FALSE,138,1401
6211,Sienna_Egerton481070097@cke3u.software,Sienna,Egerton,13.33,Female,Decision Making,7/22/1382,Nepali,15745745,FALSE,102,1399
6212,Marvin_Coll1247590030@dvqq2.host,Marvin,Coll,18.05,Male,Conflict Resolution,4/22/1378,Swedish,17840340,FALSE,100,1399
6213,Nick_Woodcock1406820349@gkvds.org,Nick,Woodcock,17.61,Male,Leadership,11/28/1383,Russian,12919363,FALSE,76,1398
6214,John_Woods1653119552@yafr7.zone,John,Woods,15.29,Male,Conflict Resolution,5/12/1384,Gan Chinese,13321819,FALSE,29,1399
6215,Winnie_Rixon725070843@mpibr.host,Winnie,Rixon,12.97,Female,Communication,12/22/1379,Korean,10006322,FALSE,136,1400
6216,Eduardo_Hammond1233737882@3wbkp.host,Eduardo,Hammond,15.27,Male,Time Management,10/17/1378,Gan Chinese,15810082,FALSE,34,1401
6217,Rocco_Crawford1606953958@zynuu.business,Rocco,Crawford,19.21,Male,Self-motivation,7/3/1383,Arabic,19363815,FALSE,75,1397
6218,Lucas_Booth1443017554@6ijur.info,Lucas,Booth,15.84,Male,Communication,9/24/1381,German,18588532,FALSE,12,1397
6219,Blake_Addley1554448612@hepmv.tech,Blake,Addley,17.91,Female,Leadership,7/20/1381,Urdu,11298044,FALSE,38,1397
6220,Gemma_Woodley287151000@d9un8.press,Gemma,Woodley,15.91,Female,Leadership,5/17/1384,Urdu,19474094,FALSE,100,1400
6221,Ramon_Rose599029148@xqj6f.zone,Ramon,Rose,18.22,Male,Conflict Resolution,7/15/1381,Italian,13467545,FALSE,25,1399
6222,Leslie_Morris1672567432@zynuu.software,Leslie,Morris,12.61,Female,Communication,3/20/1380,Czech,18399363,FALSE,5,1398
6223,Makena_Hall1323121583@bu2lo.works,Makena,Hall,14.47,Female,Teamwork,3/27/1383,Sindhi,18893046,FALSE,70,1398
6224,Nick_Drew230295470@dbxli.catering,Nick,Drew,15.51,Male,Learning,3/24/1383,Somali,12032422,FALSE,6,1398
6225,Chris_Robertson734779533@urn0m.tech,Chris,Robertson,13.8,Male,Communication,12/28/1382,Uyghur,11670955,FALSE,79,1398
6226,Chanelle_Hepburn1684743160@ckzyi.store,Chanelle,Hepburn,15.17,Female,Leadership,3/8/1380,Dutch,11864959,FALSE,52,1397
6227,Luke_Williams263011320@jcf8v.biz,Luke,Williams,19.68,Male,Decision Making,7/12/1381,Polish,10185489,FALSE,23,1400
6228,Bernadette_Donovan1116879486@yfxpw.website,Bernadette,Donovan,14.76,Female,Conflict Resolution,5/5/1381,Swedish,18554822,FALSE,70,1399
6229,Blake_Funnell1247913811@p5emz.meet,Blake,Funnell,17.05,Female,Teamwork,5/21/1379,Nepali,14639534,FALSE,69,1401
6230,Joy_Lloyd895365746@avn7d.directory,Joy,Lloyd,13.25,Female,Communication,7/24/1383,Punjabi,18203431,FALSE,35,1399
6231,Joseph_Hudson1191627301@xqj6f.press,Joseph,Hudson,16.85,Male,Leadership,2/26/1379,Punjabi,19199216,FALSE,112,1397
6232,Maribel_Oswald1102592146@ptr6k.zone,Maribel,Oswald,19.13,Female,Communication,3/1/1384,Hakka,10155033,FALSE,45,1401
